audio_frame_idx,start_time_sec,end_time_sec,duration_sec,top_1_class,top_1_score,top_2_class,top_2_score,top_3_class,top_3_score,top_4_class,top_4_score,top_5_class,top_5_score,top_6_class,top_6_score,top_7_class,top_7_score,top_8_class,top_8_score,top_9_class,top_9_score,top_10_class,top_10_score,class_Speech,class_Conversation,class_Chatter,class_Crowd,"class_Hubbub, speech noise, speech babble",class_Vehicle,class_Bus,"class_Inside, large room or hall","class_Inside, public space","class_Outside, urban or manmade",class_Noise,"class_Narration, monologue",class_Run,"class_Walk, footsteps",class_Animal,"class_Domestic animals, pets",class_Dog,class_Bow-wow,"class_Livestock, farm animals, working animals",class_Horse,class_Clip-clop,"class_Neigh, whinny",class_Wild animals,class_Bird,"class_Pigeon, dove",class_Snake,class_Wind,class_Wind noise (microphone),class_Water,class_Gurgling,class_Fire,class_Crackle,"class_Boat, Water vehicle","class_Sailboat, sailing ship","class_Rowboat, canoe, kayak","class_Motorboat, speedboat",class_Ship,class_Motor vehicle (road),class_Car,class_Car passing by,"class_Race car, auto racing",class_Truck,class_Motorcycle,"class_Traffic noise, roadway noise",class_Rail transport,class_Train,class_Aircraft,class_Bicycle,class_Engine,class_Idling,class_Eruption,class_Liquid,class_Spray,"class_Outside, rural or natural",class_Music,class_Mechanisms,class_Laughter,class_Hiss,class_Rain,class_Air brake,class_Medium engine (mid frequency),class_Heavy engine (low frequency),class_Door,class_Sliding door,class_Printer,class_Glass,"class_Chink, clink",class_Basketball bounce,class_Clatter,"class_Inside, small room",class_Television,class_Radio,class_Musical instrument,class_Percussion,class_Mallet percussion,"class_Marimba, xylophone",class_Glockenspiel,class_Rustling leaves,class_Rain on surface,"class_Railroad car, train wagon",class_Tap,class_Clock,class_Tick,class_Tick-tock,class_Explosion,"class_Burst, pop",class_Arrow,"class_Smash, crash",class_Ping,class_Rustle,class_Sound effect,class_Ocean,"class_Waves, surf","class_Vehicle horn, car horn, honking",class_Car alarm,class_Skidding,class_Tire squeal,class_Emergency vehicle,class_Police car (siren),class_Ambulance (siren),class_Rattle,class_Engine starting,"class_Accelerating, revving, vroom",class_Microwave oven,"class_Ratchet, pawl",class_Sewing machine,class_Air conditioning,class_Camera,class_Single-lens reflex camera,class_Flap,class_Vibration,class_Drum kit,class_Drum,class_Background music,class_Soundtrack music,class_Rock music,class_Rock and roll,class_Exciting music,"class_Child speech, kid speaking",class_Children playing,class_Shuffle,"class_Crying, sobbing","class_Baby cry, infant cry",class_Cat,class_Babbling,class_Whimper,class_Child singing,class_Breathing,class_Snoring,class_Meow,class_Bleat,class_Sheep,class_Silence,class_Insect,"class_Bee, wasp, etc.",class_Stream,class_Waterfall,class_Steam,class_Frying (food),"class_Water tap, faucet",class_Sink (filling or washing),class_Bathtub (filling or washing),class_Mechanical fan,class_Tools,class_Wood,class_Drip,class_Pour,"class_Trickle, dribble",class_Gush,class_Fill (with liquid),class_Pump (liquid),class_Stir,class_Boiling,class_Sizzle,class_White noise,class_Light engine (high frequency),class_Lawn mower,class_Chainsaw,class_Blender,class_Keys jangling,class_Coin (dropping),class_Gears,class_Pulleys,class_Sawing,class_Power tool,class_Drill,class_Squish,class_Rub,"class_Dishes, pots, and pans",class_Toilet flush,"class_Chuckle, chortle",class_Yip,class_Whimper (dog),class_Pig,class_Oink,class_Fowl,class_Coo,"class_Rodents, rats, mice",class_Mouse,class_Patter,class_Goat,class_Skateboard,class_Slam,"class_Thump, thud",class_Hands,"class_Slap, smack","class_Subway, metro, underground",class_Shout,class_Whoop,class_Singing,class_Cheering,class_Alarm,class_Roll,class_Clicking,"class_Splash, splatter",class_Slosh,class_Buzz,class_Electronic music,class_Electronica,class_Buzzer,class_Cacophony,"class_Cutlery, silverware",class_Crack,"class_Whoosh, swoosh, swish","class_Whack, thwack",class_Breaking,"class_Bird vocalization, bird call, bird song",class_Bell,class_Thunderstorm,class_Thunder,class_Train horn,class_Train wheels squealing,class_Clickety-clack,class_Field recording,"class_Fixed-wing aircraft, airplane",class_Fireworks,class_Duck,class_Raindrop,"class_Fire engine, fire truck (siren)",class_Helicopter,class_Siren,"class_Chicken, rooster",class_Quack,class_Goose,class_Honk,class_Toot,"class_Air horn, truck horn",class_Bark,"class_Cattle, bovinae","class_Roaring cats (lions, tigers)","class_Canidae, dogs, wolves",class_Bowed string instrument,class_Typing,class_Cluck,"class_Chirp, tweet","class_Gunshot, gunfire","class_Power windows, electric windows",class_Typewriter,class_Fusillade,class_Creak,class_Firecracker,class_Orchestra,"class_Violin, fiddle",class_Country,class_Jazz,class_Hammer,class_Biting,class_Knock,class_Cupboard open or close,class_Drawer open or close,class_Chopping (food),class_Zipper (clothing),class_Scissors,class_Shuffling cards,class_Computer keyboard,class_Writing,class_Cash register,class_Filing (rasp),class_Chop,class_Scrape,class_Crushing,class_Snicker,class_Hiccup,class_Music of Latin America,class_Flamenco,class_Snare drum,class_Bass drum,class_Wood block,class_Caterwaul,class_Crow,class_Boom,class_Rumble,class_Hum,class_Echo,class_Static,class_Timpani,class_Classical music,class_Theme music,class_Scary music,class_Gasp,class_Snort,class_Sneeze,class_Fart,class_Beatboxing,class_Screaming,class_Giggle,class_Groan,class_Cough,"class_Burping, eructation",class_Growling,class_Roar,class_Owl,class_Frog,class_Squeak,class_Telephone,class_Telephone bell ringing,class_Fire alarm,"class_Beep, bleep",class_Artillery fire,class_Shatter,"class_Crumpling, crinkling","class_Chewing, mastication",class_Turkey,class_Gobble,class_Squawk,"class_Bird flight, flapping wings",class_Cricket,"class_Fly, housefly",class_Croak,class_Alarm clock,class_Scratch,class_Squeal,class_Whistling,class_Caw,class_Moo,class_Civil defense siren,class_Choir,"class_Ice cream truck, ice cream van",class_Children shouting,class_Cowbell,class_Tambourine,class_Rattle (instrument),class_Jingle bell,class_Bicycle bell,class_Chime,class_Wind chime,class_Ding,"class_Jingle, tinkle",class_Maraca,class_Bagpipes,class_Clang,class_Speech synthesizer,"class_Crowing, cock-a-doodle-doo",class_Scratching (performance technique),class_Techno,class_Vacuum cleaner,class_Whir,class_Environmental noise,class_Chant,class_Mantra,class_Lullaby,class_Pink noise,class_Ambient music,class_New-age music,class_Christian music,class_Christmas music,class_Sad music,class_Tender music,class_Train whistle,class_Sine wave,class_Pop music,class_Music of Asia,class_Independent music,class_Steam whistle,class_Toothbrush,class_Whispering,class_Plucked string instrument,class_Strum,class_Guitar,class_Electric guitar,class_Acoustic guitar,class_Heavy metal,class_Whistle,class_Applause,class_Pizzicato,class_Keyboard (musical),class_Music for children,class_Ringtone,class_Howl,"class_Wind instrument, woodwind instrument",class_Flute,class_Cello,class_Ukulele,class_Rimshot,class_Drum roll,class_Blues,class_Clapping,class_Bouncing,class_Throat clearing,class_Cymbal,class_Bluegrass,"class_Electric shaver, electric razor",class_Aircraft engine,class_Jet engine,"class_Propeller, airscrew",class_Brass instrument,class_Trumpet,class_Saxophone,class_Clarinet,class_Church bell,class_Shofar,class_Theremin,class_Foghorn,class_Tubular bells,class_Synthetic singing,class_Rhythm and blues,class_Funk,class_Disco,class_Song,class_Jingle (music),class_Dance music,class_Happy music,class_Rapping,class_Hip hop music,class_Punk rock,class_Grunge,class_Progressive rock,class_Psychedelic rock,class_Soul music,class_Reggae,class_Swing music,class_Middle Eastern music,class_House music,class_Salsa music,class_Vocal music,class_Gospel music,class_Ska,class_Sampler,class_Dubstep,class_Video game music,class_Electronic dance music,class_Reversing beeps,"class_Dental drill, dentist's drill",class_Purr,class_Thunk,class_Mandolin,class_Piano,class_Electric piano,class_Organ,class_Hammond organ,class_Harpsichord,class_Steelpan,class_String section,class_Double bass,class_Harp,class_Harmonica,class_Accordion,class_Folk music,class_Opera,class_Traditional music,class_Vibraphone,class_Carnatic music,class_Reverberation,class_Doorbell,class_Ding-dong,"class_Smoke detector, smoke alarm",class_Splinter,class_Trance music,class_Pant,class_Sniff,class_Whip,class_Bang,class_Finger snapping,class_Sigh,class_Plop,class_Boing
54,25.921322,26.401347,0.480024,Speech,0.165772,Music,0.024479,Clip-clop,0.024108,Horse,0.015439,"Inside, large room or hall",0.015005,Television,0.009156,Rail transport,0.009065,"Inside, public space",0.007910,Train,0.007614,Bus,0.007217,0.165772,,,0.001215,0.001024,0.006982,0.007217,0.015005,0.007910,0.004139,,0.001474,0.003475,0.002990,0.004876,,,,0.003341,0.015439,0.024108,,,,,0.002096,0.001382,,,,0.001076,,0.001650,0.001266,,,,0.003031,0.001847,0.001278,,0.001343,,,0.009065,0.007614,,0.001500,0.002344,0.001346,,,,,0.024479,0.001673,,,,,,0.002789,0.004223,0.002111,0.001186,,,,0.002947,0.002106,0.009156,,0.001766,0.001729,,,,,,0.003125,0.002663,,,,0.001149,,0.001886,0.002858,,0.001588,0.001686,,,,,,,,,,,,,,,,,,,0.001741,,0.001254,0.001203,,,,,,,,0.001852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001611,,,,,,0.002002,0.001345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,26.401347,26.881371,0.480024,Speech,0.498504,"Inside, large room or hall",0.020702,Sliding door,0.009607,Door,0.009324,"Inside, public space",0.009046,Music,0.008757,Bus,0.007792,Vehicle,0.005806,Motor vehicle (road),0.004693,"Outside, urban or manmade",0.003536,0.498504,,,,,0.005806,0.007792,0.020702,0.009046,0.003536,,0.001116,,,,,,,,,,,,,,,,,,,,,0.001034,,,,,0.004693,0.003057,0.001277,,0.001288,,,0.001621,0.001246,,0.001932,,,,,0.001186,,0.008757,0.001646,,,,,,,0.009324,0.009607,0.001687,0.001166,,0.001435,,0.003518,,,,,,,,,,,0.001506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001135,0.001970,,,,0.001298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,26.881371,27.361396,0.480024,Speech,0.592645,"Hubbub, speech noise, speech babble",0.018352,"Boat, Water vehicle",0.018331,"Outside, urban or manmade",0.017044,Vehicle,0.011388,"Inside, public space",0.010421,"Sailboat, sailing ship",0.010022,Water,0.008288,"Motorboat, speedboat",0.005675,Bus,0.005446,0.592645,,,,0.018352,0.011388,0.005446,0.002864,0.010421,0.017044,0.004293,,0.002519,0.001858,,,,,,,,,,,,,0.003529,0.002256,0.008288,0.003119,,,0.018331,0.010022,0.004288,0.005675,0.002763,0.004420,0.002309,0.001922,,0.001045,,,,,,0.001116,,,,0.004483,0.001863,0.002418,0.003897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004397,0.003173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002232,0.003502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,27.361396,27.841420,0.480024,Speech,0.282557,"Inside, public space",0.024472,Printer,0.015601,"Inside, large room or hall",0.014271,Mechanisms,0.011475,Music,0.010639,Animal,0.010316,Buzz,0.007866,Noise,0.007854,Wild animals,0.007532,0.282557,,,0.001448,0.004926,0.004762,0.003746,0.014271,0.024472,0.006403,0.007854,,0.001102,0.002175,0.010316,0.002027,,,0.001798,0.001181,0.001361,,0.007532,0.005051,0.003614,0.005319,,,,,0.001799,,0.002104,0.001183,,0.001059,,0.003487,0.002091,0.001560,,,,,0.001335,0.001122,,0.002010,,,,0.003355,0.004704,0.001500,0.010639,0.011475,,0.001114,,,,,0.001227,0.001101,0.015601,,,,0.001426,0.001899,0.002971,,,,,,,,,,,,,,0.001180,,,,,0.001515,0.003280,,,,,,,,,,0.002200,,,,,,,0.001373,0.001428,,,,,,,,,,,,0.001464,,,,,,,,,,,,,0.001608,,,,,,,,,,,,,,,,,,,,,0.001007,,,,,,,,,,,,0.001736,,,,,,,,,,0.002876,0.004244,0.002747,,,,,,,,,,,,,,,,,,0.007866,0.002014,0.001165,0.001052,0.001077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,27.841420,28.321445,0.480024,Speech,0.824970,"Inside, public space",0.019539,"Inside, large room or hall",0.009591,Mechanisms,0.008918,Bus,0.006924,Printer,0.006433,Squish,0.005631,Vehicle,0.005504,"Outside, urban or manmade",0.005313,Liquid,0.004522,0.824970,0.001992,,,0.001159,0.005504,0.006924,0.009591,0.019539,0.005313,0.001060,0.002302,0.001158,,,,,,,,0.001074,,,,,,,,0.001738,0.001024,0.001716,0.001214,0.001783,,,,,0.003884,0.002572,0.001764,,0.001105,,,0.001496,0.001207,,0.002785,0.001076,,,0.004522,0.003756,,0.004329,0.008918,,,0.001195,,,,0.001709,0.002054,0.006433,0.001951,0.002111,,0.001071,0.002951,0.001469,,,,,,,,,,0.001046,0.002775,0.002338,0.002536,,,,,,,0.001197,,,,,,,,,,,,,0.001244,,,,0.001509,0.001832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001009,,,,,,,,,,,,,,,,,,,,,0.005631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,28.321445,28.801469,0.480024,Speech,0.930387,"Inside, public space",0.026842,"Narration, monologue",0.006661,"Inside, large room or hall",0.005814,Music,0.005167,Conversation,0.004711,Crowd,0.003848,Vehicle,0.003126,Bus,0.002910,"Outside, urban or manmade",0.002878,0.930387,0.004711,,0.003848,0.001648,0.003126,0.002910,0.005814,0.026842,0.002878,,0.006661,0.002000,,,,,,,,0.002089,,,,,,,,,,,,0.001370,,,,,0.001547,,0.001302,,,,,,,,,,,,,,,0.005167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,28.801469,29.281493,0.480024,Speech,0.700658,"Inside, public space",0.032511,"Inside, large room or hall",0.015640,Music,0.007484,Clip-clop,0.004550,Animal,0.002651,Horse,0.002359,"Outside, urban or manmade",0.001687,Mechanisms,0.001365,Printer,0.001353,0.700658,0.001157,,,,,,0.015640,0.032511,0.001687,,,,0.001102,0.002651,,,,,0.002359,0.004550,,0.001032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007484,0.001365,,,,,,,,,0.001353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,29.281493,29.761518,0.480024,Speech,0.706533,Clip-clop,0.255671,Horse,0.175857,Run,0.056456,"Outside, urban or manmade",0.028246,"Inside, public space",0.027334,"Livestock, farm animals, working animals",0.026368,Animal,0.022541,"Walk, footsteps",0.013518,"Neigh, whinny",0.012166,0.706533,,0.001575,0.003971,,0.002104,,0.007630,0.027334,0.028246,0.002883,,0.056456,0.013518,0.022541,,,,0.026368,0.175857,0.255671,0.012166,0.001543,0.001303,,,0.001379,,,,0.004063,0.001237,0.001550,,,,,,,,,,,,,,,0.003718,,,,,,0.002096,0.003384,,,,,,,,,,,,,,,,,,,,,,,,,,0.001636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,29.761518,30.241542,0.480024,Speech,0.791087,"Inside, public space",0.066234,Basketball bounce,0.027612,Run,0.016750,"Outside, urban or manmade",0.015491,"Hubbub, speech noise, speech babble",0.010301,"Inside, large room or hall",0.009847,Crowd,0.007700,Bicycle,0.003692,Liquid,0.003616,0.791087,,0.001259,0.007700,0.010301,0.003126,0.001217,0.009847,0.066234,0.015491,0.002805,,0.016750,0.001854,,,,,,0.001402,0.002819,,,,,,,,,,,,,,,,,0.001217,,,,,,,,,,0.003692,,,,0.003616,0.001438,,0.001678,,,,,,,,,,,,,0.027612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,30.241542,30.721567,0.480024,Speech,0.643394,"Inside, large room or hall",0.027274,Sliding door,0.025800,"Inside, public space",0.025061,Mechanisms,0.014910,"Chink, clink",0.012985,Door,0.011814,Glass,0.010912,Printer,0.008706,Bicycle,0.008516,0.643394,,,0.001408,0.001163,0.003488,0.003519,0.027274,0.025061,0.005254,,,0.002602,0.003339,0.004773,0.002724,0.002150,,0.001226,0.002839,0.005055,,0.001969,0.001389,0.001160,0.002955,,,0.001001,,0.002780,0.001705,,,,,,0.002101,0.001380,,,0.001026,,,0.001464,0.001230,,0.008516,0.001068,,,0.003219,0.003529,,0.002577,0.014910,,,,0.001150,,,0.011814,0.025800,0.008706,0.010912,0.012985,0.002895,0.001233,0.002510,0.001463,,,,,,,,,,0.003845,0.005250,0.003647,0.005542,0.001141,0.001534,0.003256,0.005426,0.003722,,,,,,,,,,,,0.001398,,,,,0.001367,,0.001285,0.001502,,,,,,,,,,0.001290,,0.004488,,,,,,,,,,,,,,,,,,,,,,,,0.001270,,,,,,,,,,,,,,,0.001041,,,,,,,0.008474,,0.005287,,,,,,,,,,,,,0.001062,0.003619,0.001979,,,,,,,,,,,,,,,,,,0.001111,0.001536,0.002092,0.002383,0.001988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,30.721567,31.201591,0.480024,Rail transport,0.136458,Sliding door,0.122431,Train,0.118962,Vehicle,0.090462,"Railroad car, train wagon",0.057081,"Subway, metro, underground",0.052742,"Outside, urban or manmade",0.052096,Speech,0.050476,Bus,0.037593,Animal,0.033420,0.050476,,,,,0.090462,0.037593,0.024982,0.016426,0.052096,,,0.005589,0.009291,0.033420,0.005851,0.002338,,0.002914,0.018727,0.020651,,0.006989,0.010968,0.010919,,0.004328,0.002022,0.002384,0.001095,0.005849,0.001164,0.004604,0.004774,,,0.007349,0.008872,0.002551,,,0.006337,,0.003409,0.136458,0.118962,,0.006592,0.001523,,,,,0.010387,0.002035,0.012427,,0.001099,0.002411,,,0.001013,0.028991,0.122431,0.006416,,,,,0.003423,0.001190,,,,,,,0.003959,0.001724,0.057081,0.003553,0.003062,0.002617,0.003124,,,0.002574,,0.001439,0.001253,,,,0.004675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008431,,,,,,,,,,0.052742,,,,,,,0.009112,,,,,,,,,,,,,0.002496,0.001188,0.002299,0.001579,0.003155,0.001077,0.011977,0.001028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,31.201591,31.681616,0.480024,Speech,0.098218,Bus,0.090267,Vehicle,0.052417,Rail transport,0.048836,Train,0.042467,"Railroad car, train wagon",0.021605,Bicycle,0.021258,Motor vehicle (road),0.020303,Mechanisms,0.019771,"Outside, urban or manmade",0.019129,0.098218,,,,,0.052417,0.090267,0.017944,0.014364,0.019129,,,0.002561,0.001505,0.007593,,,,0.001579,0.003230,0.006223,,0.004595,0.005139,0.004497,0.003006,0.001283,,0.003633,0.001093,0.005862,0.001365,0.004361,0.001690,,0.002523,0.001910,0.020303,0.006778,0.001766,0.001043,0.014511,,0.007788,0.048836,0.042467,0.002454,0.021258,0.006936,0.002341,,0.001631,0.002184,0.001927,0.012647,0.019771,,0.001240,0.001344,0.007785,0.001560,0.004006,0.004673,0.012345,0.014310,0.001715,0.001882,,0.002306,0.003945,0.001191,,,,,,,,0.001013,0.021605,0.001674,0.002372,0.001710,0.002144,,,,,,,,,,,,,,,,,0.002746,,0.001360,,,0.001837,0.001985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002893,,,,,,,,,,0.012056,,,,,,,0.004882,,,,,,0.001217,,,,,,,0.001080,,,,,,0.005278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,31.681616,32.161640,0.480024,Speech,0.708022,"Inside, large room or hall",0.024930,"Inside, public space",0.021433,Bus,0.019471,Vehicle,0.010811,Mechanisms,0.008387,Motor vehicle (road),0.006693,Printer,0.005521,"Outside, urban or manmade",0.003770,Sliding door,0.003158,0.708022,,,,,0.010811,0.019471,0.024930,0.021433,0.003770,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006693,0.002421,,,0.001804,,0.001053,0.002495,0.001824,,0.001362,0.001475,,,0.001294,0.002447,,0.001116,0.008387,,,,0.001146,,,0.001277,0.003158,0.005521,,,,,0.001946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
