name,score
116.471_39.96885_0_0.png,38.384243
116.471_39.96885_180_0.png,29.72463
116.471_39.96885_270_0.png,29.045042
116.471_39.96885_90_0.png,25.198706
116.484_39.987722_0_0.png,23.403221
116.484_39.987722_180_0.png,27.654762
116.484_39.987722_270_0.png,29.205868
116.484_39.987722_90_0.png,27.557577
